Assigned to,,name,czname,state,par_median,k_median,par_q1,par_top1pc,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,trend_parq1,trend_bottom40,count,z_par_median,z_k_median,z_par_q1,z_par_top1pc,z_kq5_cond_parq1,z_ktop1pc_cond_parq1,z_mr_kq5_pq1,z_mr_ktop1_pq1,z_trend_parq1,z_trend_bottom40,z_count,dis^2_to_1,dis^2_to_2,dis^2_to_3,dis^2_to_4,dis^2_to_5,min_dis^2
2,473,Canisius College,Buffalo,NY,94200,50900,7.1293144,1.331933,33.110138,2.8701108,2.3605258,0.20461923,-1.3135424,-3.7122149,653,0.579853806,1.089478806,-0.609648012,-0.068186188,0.97056344,0.949516208,0.405598184,1.447289991,-0.250452101,-0.393276218,-0.045659201,18.37890247,1.810638813,25.57003852,10.8714497,13.73633583,1.810638813
2,476,Northwood University,Saginaw,MI,86000,45400,9.6529255,3.6004112,24.421947,3.0569301,2.3574324,0.29508317,-0.86642665,0.023769099,673,0.291763328,0.661342895,-0.323665107,0.729269503,0.34605907,1.038246394,0.403244818,2.31653661,-0.15298358,0.120762704,-0.044798755,18.44533037,5.954269361,23.20477816,13.38095948,14.8584274,5.954269361
2,485,University Of Arkansas,Fayetteville,AR,93400,45800,7.1958208,2.29931,32.608727,2.2364709,2.3464656,0.16093244,-3.3643041,-7.7860074,2286,0.551747418,0.692480052,-0.602111314,0.271883333,0.934522179,0.64856772,0.394901608,1.027513951,-0.697505707,-0.953794653,0.024596246,15.63452579,1.920650188,30.38875593,7.357674484,12.88093154,1.920650188
2,487,Nichols College,Boston,MA,95300,56800,4.4593906,1.4956756,52.33218,0.18679193,2.3336964,0.008329782,3.4715519,-3.4945779,222,0.61850009,1.548751874,-0.912211495,-0.010624485,2.352237628,-0.324931247,0.385187186,-0.438808923,0.79266942,-0.363331259,-0.064201821,26.14370001,5.100715575,42.11725541,12.84440263,16.7416492,5.100715575
2,493,Simmons College,Boston,MA,89800,50900,5.684535,2.797339,40.824547,0,2.3206859,0,-2.835053,-11.215299,240.3333333,0.425268671,1.089478806,-0.77337459,0.44695932,1.525072674,-0.413648433,0.375289191,-0.518847829,-0.582132179,-1.425635367,-0.063413079,18.56750949,4.56917075,46.35001578,7.049946636,14.89289169,4.56917075
2,495,Drew University,Newark,NJ,140400,55600,4.0804567,7.2175579,56.508553,2.4419,2.3058069,0.099640667,3.0569553,5.3366532,339.6666667,2.202997722,1.455340403,-0.95515338,2.000833067,2.652433974,0.746136666,0.363969696,0.43857579,0.702289877,0.851769372,-0.059139528,43.3154144,7.76854106,19.55885543,22.51040015,30.32475913,7.76854106
2,496,University Of San Diego,San Diego,CA,139300,61200,4.9255176,12.273797,46.769913,1.0447606,2.3036604,0.051459868,-1.9341998,-4.3951054,894,2.164351439,1.891260603,-0.859388636,3.778291916,1.952423667,0.082562622,0.362336704,-0.02438212,-0.385751648,-0.487236015,-0.035290822,48.57755524,13.11246558,28.78360205,24.8871925,39.34985263,13.11246558
2,510,Southern Polytechnic State University,Atlanta,GA,92400,54800,5.8328786,0.65723461,39.154659,0.025167508,2.2838435,0.00146799,1.1939573,3.5174568,358,0.516614433,1.393066088,-0.756563864,-0.305368133,1.405041663,-0.401695077,0.347260605,-0.50474226,0.296167618,0.601463762,-0.058350786,18.10087876,5.794338261,45.46849062,9.226000588,10.28016901,5.794338261
2,513,Austin College,Sherman,TX,109300,49700,5.7600904,3.3268225,39.560169,1.9099586,2.2787015,0.11001534,-1.2608985,-2.7370174,299.3333333,1.110361883,0.996067335,-0.764812433,0.633092751,1.434189591,0.493490075,0.343348726,0.538263571,-0.23897605,-0.259097519,-0.060874762,20.119775,0.564689301,26.79074994,7.847441634,13.64623151,0.564689301
2,524,California Polytechnic State University,Santa Barbara,CA,124800,65500,4.1973853,3.1203971,53.568726,3.8050354,2.2484858,0.15971199,-1.774125,-4.4149933,2887.666667,1.654923153,2.225985042,-0.941902693,0.560526433,2.441120156,1.393560444,0.320361534,1.015786936,-0.350856313,-0.489972417,0.050481342,38.29423984,2.484514963,16.92195208,22.0137154,29.97399738,2.484514963
2,529,Clark University,Boston,MA,103000,49600,5.281157,5.0328231,42.450489,3.108156,2.2418768,0.16414659,-0.97102451,-3.7997437,416,0.889024076,0.988283045,-0.819086551,1.232816341,1.641944862,1.062576234,0.315333606,1.058397959,-0.175785279,-0.40531942,-0.055855491,24.62108453,0.893788793,19.13293016,11.41142052,18.17082414,0.893788793
2,530,University Of Maryland System (Except University College) And Baltimore City Community College,Washington DC,MD,102800,53500,7.6429853,1.2872607,29.331381,0.93109339,2.2417932,0.071163327,-1.536788,-3.2487738,11705.33333,0.881997479,1.291870328,-0.55143734,-0.083890188,0.698947604,0.028576162,0.315270006,0.164943761,-0.299118287,-0.329510751,0.429837814,15.00920715,2.577393388,37.88666487,6.387587791,9.600641861,2.577393388
2,536,Saint Francis University,Altoona,PA,80200,51300,6.4369574,0.71502316,34.541,0,2.2233896,0,-3.624069,-11.013159,265,0.087992013,1.120615963,-0.688107908,-0.285053277,1.07341334,-0.413648433,0.301269102,-0.518847829,-0.754132879,-1.397822661,-0.062351861,14.70622195,6.080521269,52.29626585,6.763142908,12.3256545,6.080521269
2,537,University Of Texas At Austin,Austin,TX,125100,57900,4.9989672,4.8796396,44.460583,4.0956163,2.2225699,0.20473851,1.1964903,2.6330938,6993.666667,1.665463049,1.634379056,-0.851065115,1.17896656,1.786429771,1.531572401,0.300645499,1.448436125,0.296719797,0.4797831,0.227130985,35.34557784,3.400726042,11.9093325,19.98425013,25.05908851,3.400726042
2,541,Rose - Hulman Institute Of Technology,Terre Haute,IN,109500,83600,2.8360941,1.477374,78.208527,6.1999416,2.2180672,0.17583618,-1.3653519,-5.2000804,402.5,1.11738848,3.634941403,-1.096168147,-0.017058188,4.212221115,2.531025747,0.297219981,1.170720466,-0.261746257,-0.597993577,-0.056436292,66.62096986,15.79493998,21.40393743,49.40011411,57.60997801,15.79493998
2,542,Pitzer College,Los Angeles,CA,131900,43500,6.2417159,13.643451,35.480968,2.7322159,2.2146213,0.17053716,-3.2925222,-7.7760072,192,1.904367348,0.513441399,-0.71023324,4.259776983,1.140977937,0.88402276,0.294598444,1.119803436,-0.681857689,-0.952418713,-0.065492491,44.93393897,15.79963337,23.65992419,23.77981348,38.69472063,15.79963337
2,545,Hobart And William Smith Colleges,Buffalo,NY,120400,52700,6.1278763,9.5192862,35.809593,3.3954694,2.1943676,0.20807017,-2.9700522,-5.6913195,418.5,1.500338018,1.229596013,-0.723133872,2.809977424,1.164599396,1.199036285,0.279190041,1.480449258,-0.611561185,-0.665583807,-0.055747935,35.33783949,6.241938208,15.37158481,18.39631486,29.13867433,6.241938208
2,546,College Of Saint Scholastica,Duluth,MN,87700,54800,4.5562282,0.6713565,48.05093,0.030198626,2.1893101,0.001375918,-0.65420622,-4.1948471,336,0.351489402,1.393066088,-0.901237578,-0.300403756,2.044502757,-0.399305538,0.275342448,-0.505626959,-0.106720814,-0.459682213,-0.059297277,20.56501342,4.639547773,45.96427501,9.840937552,14.3205226,4.639547773
2,549,Rider University,Newark,NJ,102100,51600,5.8408837,2.1912713,37.443565,2.9915133,2.1870353,0.17473081,-0.93291968,-4.861865,761,0.857404389,1.143968831,-0.755656703,0.233903653,1.282048777,1.007176559,0.273611848,1.160099227,-0.167478657,-0.551458078,-0.041012791,21.16117746,0.58757794,23.1645581,10.54767582,15.03916422,0.58757794
2,550,Alvernia University,Reading,PA,84300,41800,6.6485949,0.82580233,32.86742,2.3096087,2.1852217,0.15355653,-2.1128783,-8.1572409,210.3333333,0.232037253,0.381108481,-0.664124535,-0.246110219,0.953116949,0.683304658,0.272232116,0.956640575,-0.424702477,-1.004873156,-0.064703748,13.79047152,3.143859071,34.70002506,6.835492584,10.67273511,3.143859071
2,551,Wagner College,New York,NY,114400,58000,5.1794524,3.2166932,42.187794,0,2.1850965,0,-1.9325898,-5.2024179,379.3333333,1.289540107,1.642163345,-0.83061201,0.594378146,1.62306243,-0.413648433,0.272136868,-0.518847829,-0.385400678,-0.598315197,-0.057432976,23.70953474,3.337262664,39.88220728,9.178672748,16.64793416,3.337262664
2,552,Goucher College,Baltimore,MD,106300,41800,6.1656737,4.945766,35.34494,2.0325427,2.1792538,0.12531996,0.286228,-3.7083302,278.3333333,1.004962927,0.381108481,-0.718850561,1.202212485,1.131200288,0.551711629,0.267691918,0.685322048,0.098288139,-0.392741717,-0.06177823,18.88109017,1.879325734,26.28186648,6.148207651,12.01043151,1.879325734
2,554,Juniata College,State College,PA,92100,49500,4.5758195,1.2516074,47.554188,2.3799028,2.1759939,0.10890006,-0.057066798,-4.8146734,292.6666667,0.506074537,0.980498756,-0.899017435,-0.096423668,2.008797102,0.716690976,0.265211885,0.527547109,0.023451956,-0.544964924,-0.061161577,21.21025903,1.353972147,29.88831104,10.2449858,14.73861208,1.353972147
2,555,Worcester Polytechnic Institute,Boston,MA,109500,85200,3.2200336,1.9953896,67.571968,3.620331,2.1758401,0.11657587,0.53683478,-1.5255963,598,1.11738848,3.759490032,-1.052659013,0.165043843,3.44766868,1.305834734,0.265094878,0.601302153,0.152918896,-0.092416507,-0.048025429,54.1653013,10.07123889,25.40116532,37.45648516,43.49994511,10.07123889
2,562,Florida State University,Tallahassee,FL,100500,46400,6.3315511,2.3159029,34.1931,0.77724427,2.1649535,0.049211621,-1.6177161,-5.3913097,5337,0.801191613,0.739185788,-0.700052855,0.277716363,1.0484064,-0.044494773,0.256812682,-0.045984994,-0.316760122,-0.624305067,0.155857343,14.63471775,2.328381243,38.62955783,4.146940553,9.334106726,2.328381243
2,567,George Washington University,Washington DC,DC,137300,63900,5.104156,9.6516724,42.251812,2.442157,2.1565983,0.12465151,-2.6410692,-6.2173982,2117.666667,2.094085468,2.101436413,-0.839144816,2.856516169,1.627664023,0.746258728,0.250456298,0.67889907,-0.539844888,-0.737967663,0.017354156,42.71893261,6.943811801,19.44263107,21.69814298,34.18099314,6.943811801
2,578,Mercer University,Macon,GA,90000,46400,7.822288,2.2415485,27.377474,1.4763956,2.1415448,0.11548791,-1.308791,-3.9197273,580.6666667,0.432295268,0.739185788,-0.53111824,0.251577986,0.558501399,0.287568495,0.239004049,0.590848203,-0.249416324,-0.421828121,-0.048771149,12.04704074,2.299874975,34.80149943,4.607251168,7.644125341,2.299874975
2,585,Louisiana State University System,Baton Rouge,LA,94300,44000,8.6616974,1.9956596,24.682886,1.6826086,2.1379569,0.14574248,-1.7910056,-4.1579919,6189.333333,0.583367105,0.552362845,-0.43599394,0.165138758,0.364815281,0.385509756,0.236274483,0.881557216,-0.354536181,-0.454611258,0.1925267,11.69370993,2.987754014,34.07441245,4.934832598,7.835675241,2.987754014
2,594,University Of Illinois System,Decatur,IL,109000,59700,5.0846786,2.0003836,41.679428,2.0886469,2.1192648,0.10620097,1.2692698,1.0385287,9114.666667,1.099821987,1.774496263,-0.841352051,0.166799423,1.586521245,0.578358427,0.222054098,0.501612191,0.312585286,0.260384804,0.318381325,24.96102861,1.550042902,26.5904335,12.67441676,15.5652576,1.550042902
2,607,University Of Massachusetts System,Springfield,MA,100000,51700,5.7736897,1.1134545,36.247654,1.0910347,2.0928268,0.06299296,0.37723908,-0.37300912,6839.333333,0.78362512,1.15175312,-0.763271321,-0.144989626,1.19608708,0.104540595,0.201940865,0.086436635,0.118128002,0.06616947,0.220491207,16.8679448,2.321118394,36.3119027,6.980127778,9.359940735,2.321118394
2,617,Monmouth University,Toms River,NJ,110000,51900,5.4560876,2.2766531,38.006294,0,2.0736568,0,-1.2125864,-4.5488305,785,1.134954972,1.167321699,-0.79926291,0.263918577,1.322497557,-0.413648433,0.187356908,-0.518847829,-0.228444305,-0.508387252,-0.039980255,18.86141637,3.368773647,42.30385466,6.030399947,11.85760389,3.368773647
2,622,St. Lawrence University,Watertown,NY,108400,49400,6.0530481,5.2158856,34.036777,3.338541,2.0602624,0.20208351,-1.9243704,-4.0830588,469.3333333,1.078742196,0.972714467,-0.73161362,1.297169718,1.037169953,1.171998032,0.177166853,1.422924857,-0.383608898,-0.444301115,-0.053560967,23.93146042,1.61191497,17.9025551,11.38927433,17.8509289,1.61191497
2,633,Philadelphia University,Philadelphia,PA,99600,49900,4.7852063,1.6687691,42.71978,2.7922518,2.0442297,0.13361502,-1.8004004,-8.3909502,494,0.769571926,1.011635913,-0.875289118,0.050224412,1.661301412,0.912536927,0.164969659,0.765027319,-0.356584191,-1.037029524,-0.05249975,21.67577964,0.844497181,27.47522717,10.01838432,16.05496379,0.844497181
2,644,Boston University,Boston,MA,126800,62000,4.0002327,7.5743399,50.435001,3.8562,2.0175173,0.15425697,-0.10322683,-2.4857347,3427.666667,1.725189124,1.953534917,-0.964244595,2.126255404,2.215869012,1.417861169,0.144647671,0.963370938,0.013389349,-0.224523204,0.073713394,41.71634547,4.217511707,12.56525976,22.09821453,31.49429384,4.217511707
2,645,Advanced Institute Of Hair Design,Milwaukee,WI,78100,24300,2.5902088,0.14379369,77.881294,0.37604454,2.0172882,0.009740339,3.5261068,12.582043,58,0.014212744,-0.981142144,-1.12403258,-0.485861992,4.188699713,-0.235045356,0.144473379,-0.425255214,0.804562057,1.848672026,-0.071257481,37.19417893,24.64456673,60.73841303,26.40857938,28.11222049,24.64456673
2,647,Western New England University,Springfield,MA,99300,57100,3.8180861,0.53194469,52.819981,1.8813093,2.0167124,0.071830004,-1.1223156,-4.951293,488.6666667,0.759032031,1.572104742,-0.984885974,-0.349412268,2.387300607,0.479883035,0.144035327,0.171349702,-0.208765819,-0.563762594,-0.052729203,25.92159221,2.240058441,33.29913173,13.37841162,18.79666503,2.240058441
2,649,Widener University,Philadelphia,PA,96000,53400,6.0739813,1.2485445,33.165863,1.0822448,2.0144885,0.06573534,-1.7209448,-5.4161897,482.3333333,0.64309318,1.284086038,-0.729241409,-0.097500393,0.974568935,0.100365815,0.142343451,0.112787517,-0.339263352,-0.627728338,-0.053001677,15.79211741,1.874047903,37.80659833,6.242879868,10.23227779,1.874047903
2,660,Midwestern State University,Wichita Falls,TX,70800,38000,9.0290537,0.58716589,22.184702,2.2283652,2.0030687,0.20120029,-2.1038704,-8.0886621,825,-0.242258048,0.085305488,-0.394364063,-0.329999933,0.18524662,0.644717902,0.133655612,1.414438205,-0.422738809,-0.995437309,-0.038259362,10.40144286,6.957000426,39.67903909,7.415939895,8.94173221,6.957000426
2,665,Oklahoma State University,Stillwater,OK,90000,45800,6.1238341,1.4718188,32.675652,1.8076999,2.0010026,0.11070054,-2.037164,-6.8389683,2994.666667,0.432295268,0.692480052,-0.723591946,-0.019011051,0.939332727,0.444922109,0.132083786,0.544847496,-0.408197219,-0.823490306,0.05508473,14.0106822,1.906738342,34.95137032,5.390741677,9.593794058,1.906738342
2,670,Virginia Military Institute,Staunton,VA,116700,70800,4.6043577,2.1059532,43.327759,0.10470305,1.9949648,0.004820902,-1.2006068,-4.5905976,287,1.370345973,2.638552374,-0.895783404,0.203911121,1.705002747,-0.363919518,0.12749041,-0.472524921,-0.225832825,-0.514134042,-0.06140537,30.22329176,4.670734901,40.32924036,15.18460467,21.38744707,4.670734901
2,672,Trine University,Fort Wayne,IN,83700,50800,4.2368031,0.39877611,47.039307,0.17660074,1.9929627,0.007482225,3.454648,-0.67807108,214.5,0.210957462,1.081694517,-0.937435754,-0.396226049,1.971787621,-0.329771572,0.125967273,-0.446952898,0.788984473,0.024195596,-0.064524488,20.48362549,6.018750437,46.1380606,9.910678213,11.34017729,6.018750437
2,687,Skidmore College,Albany,NY,175400,47500,4.4441805,14.186954,44.459251,3.04672,1.9758493,0.13540173,0.084537014,-0.56441027,554.6666667,3.432652204,0.82481297,-0.913935147,4.450838798,1.786334027,1.033397087,0.112947914,0.782195393,0.054320728,0.039834336,-0.049889729,62.15186564,21.68416476,21.72457417,33.91288992,49.16929017,21.68416476
2,698,"Citadel, The Military College Of South Carolina",Charleston,SC,106800,62800,4.3771119,2.4630978,44.827797,0,1.9621627,0,-0.50158936,-1.4079676,460.3333333,1.02252942,2.015809231,-0.921535555,0.329460925,1.812824995,-0.413648433,0.102535562,-0.518847829,-0.073451265,-0.07623182,-0.053948168,25.44542209,3.871023904,40.17692912,11.50780513,16.74823948,3.871023904
2,704,"California State University, Chico",Chico,CA,112200,48700,6.0856566,2.1921394,32.180683,0.88178164,1.958406,0.053662203,0.17280154,-1.0894407,1895.333333,1.21224754,0.918224442,-0.727918331,0.234208822,0.903754514,0.005155452,0.099677578,-0.003220404,0.073561859,-0.032405288,0.00778886,16.67834263,2.405152035,35.90269931,5.056746722,8.631943605,2.405152035
2,711,Sacred Heart University,Bridgeport,CT,114500,57300,4.6373091,2.3513901,42.130096,5.4335294,1.9537028,0.25196955,-2.2171135,-1.7986003,662.5,1.293053406,1.58767332,-0.892049256,0.290191453,1.618915116,2.1670168,0.096099526,1.902268025,-0.447425118,-0.129979484,-0.045250489,33.73579194,3.652779035,12.31882395,21.46806468,26.41433965,3.652779035
2,715,Pomona College,Los Angeles,CA,161600,62000,3.6810484,12.397808,52.981018,1.7089492,1.9502569,0.062907249,2.2938929,2.8949959,369.3333333,2.947817009,1.953534917,-1.000415483,3.821886462,2.398875894,0.398020274,0.093477989,0.085613058,0.535946904,0.515818553,-0.057863199,60.2697236,17.57082575,25.10968883,32.68874984,45.30855203,17.57082575
2,727,"Union College of Schenectady, NY",Albany,NY,134700,66600,4.2998195,10.896436,44.965881,1.7236468,1.9334518,0.074113697,-1.5577421,-4.1274467,484,2.002739707,2.311612224,-0.930294553,3.294097548,1.822750428,0.405000928,0.080693176,0.193293169,-0.303686154,-0.450408504,-0.052929973,46.49670402,9.602730371,23.98387406,23.70137074,36.31623436,9.602730371
2,732,Arcadia University,Philadelphia,PA,92200,44900,5.7861662,2.883395,33.356514,3.733346,1.9300634,0.21601759,-0.56534272,-3.7019711,309,0.509587836,0.622421449,-0.761857448,0.477211251,0.988272868,1.359511426,0.078115384,1.556814138,-0.087349111,-0.39186676,-0.060458879,19.8302253,2.204072716,21.33753436,10.48384922,13.92763884,2.204072716
2,735,University Of Oklahoma,Oklahoma City,OK,98500,47200,6.3189192,2.4519234,30.455606,1.8082887,1.9244652,0.1142643,-1.4802539,-4.8363352,3425.666667,0.730925643,0.801460102,-0.701484338,0.325532702,0.779756535,0.445201761,0.073856442,0.579090824,-0.286794196,-0.5479454,0.07362735,14.96795116,1.29240119,31.62749391,5.119056708,9.320382911,1.29240119
2,748,Seattle University,Seattle,WA,105700,55400,4.7202916,3.2610826,40.272156,2.679781,1.9009631,0.12649348,-1.0669026,-4.9362373,523.3333333,0.983883136,1.439771824,-0.882645439,0.609982695,1.485366987,0.859118704,0.055976754,0.696598124,-0.196686121,-0.56169106,-0.051237762,23.58596198,0,23.43648379,10.36292505,16.16540799,0
2,757,Milwaukee School Of Engineering,Milwaukee,WI,91700,72700,3.763957,0.82937825,50.07732,2.3825486,1.8848886,0.089678101,-0.44465899,-4.5870528,362.6666667,0.492021343,2.786453871,-0.991020041,-0.244853148,2.190159017,0.717947604,0.04374776,0.342847848,-0.06104079,-0.513646308,-0.058150015,32.21186421,3.460675555,31.09220483,19.93522962,24.00084089,3.460675555
2,759,Smith College,Springfield,MA,114900,46600,5.0264382,5.4605479,37.487514,2.1795125,1.8842866,0.10955185,1.3156483,0.068221092,592.6666667,1.3071066,0.754754367,-0.847952022,1.383177749,1.285207817,0.621515218,0.043289776,0.533810005,0.322695518,0.126878912,-0.048254881,23.30771037,2.039831379,23.47821989,8.343036023,13.74999201,2.039831379
2,764,Lehigh University,Allentown,PA,138300,81200,3.2861903,9.9099646,57.026768,2.9064627,1.8740082,0.095511891,-0.76335996,-2.851742,1059.333333,2.129218453,3.44811846,-1.045161944,2.947315625,2.689683101,0.966781613,0.03547028,0.398903358,-0.130515667,-0.274882627,-0.028177799,60.57023505,12.4729667,20.04012917,36.03681017,48.38405772,12.4729667
2,775,Georgia Institute Of Technology,Atlanta,GA,126000,78900,3.2330997,3.2896769,57.458832,4.7745047,1.8577013,0.1543645,1.2055962,0.45970586,2185.333333,1.697082736,3.269079806,-1.051178324,0.620034671,2.720739722,1.854011752,0.023064482,0.964404168,0.298704828,0.180743813,0.020265333,51.18684653,7.27402143,15.22827503,33.06730156,38.7338198,7.27402143
2,776,SUNY Upstate Medical University And SUNY College Of Environment Science And Forestry,Syracuse,NY,89900,49700,5.1576018,0.40734011,35.997513,0.012486081,1.8566083,0.000643982,-0.36384317,-4.8062315,107.6666667,0.42878197,0.996067335,-0.833088183,-0.39321548,1.178107025,-0.407718145,0.022232961,-0.512659959,-0.043423432,-0.543803392,-0.069120706,15.04568141,4.70073074,48.21659211,5.397650526,8.529786618,4.70073074
2,791,"Westminster College of New Wilmington, PA",Youngstown,PA,87900,46400,4.7175326,0.82304597,38.931629,0.38483641,1.8366122,0.018154783,0.99792004,-0.48594475,298,0.358515999,0.739185788,-0.882958097,-0.247079183,1.389010338,-0.23086964,0.007020532,-0.34440281,0.253432685,0.050630509,-0.060932125,15.22777947,4.477537486,44.32706838,5.559050543,7.559788241,4.477537486
2,792,Willamette University,Eugene,OR,110800,49400,3.501075,4.6925626,52.419453,5.0272732,1.8352445,0.17600861,-0.38713551,-4.5020514,392.3333333,1.16306136,0.972714467,-1.020810589,1.113201935,2.358510783,1.974064637,0.005980027,1.172377306,-0.04850102,-0.501950855,-0.056873686,34.23066282,2.782476125,13.33203149,18.05753383,25.77058749,2.782476125
2,802,Bryn Mawr College,Philadelphia,PA,125400,47400,5.1568918,7.0389113,35.416267,2.4563444,1.8263785,0.12667102,-1.5041187,-3.1142025,265.3333333,1.676002944,0.817028681,-0.833168642,1.938032046,1.13632725,0.752997061,-0.000764958,0.698304064,-0.291996578,-0.31099491,-0.062337521,26.75926822,2.841370802,21.11112557,9.969028943,18.51535845,2.841370802
2,803,La Salle University,Philadelphia,PA,101500,58700,4.2639775,1.3126771,42.786751,0.020533476,1.8244174,0.000875543,4.8300247,7.7565064,690.6666667,0.836324598,1.69665337,-0.934356272,-0.074955364,1.666115266,-0.403896019,-0.002256904,-0.510434944,1.088808247,1.184720137,-0.044038694,26.28410754,8.350271591,43.86384936,14.07825221,13.68981293,8.350271591
2,810,Carroll College,Helena,MT,89700,47800,5.1360955,2.2834663,35.451275,2.8156865,1.8208114,0.14461635,-2.6290476,-12.862386,273.5,0.421755373,0.848165838,-0.835525339,0.266313674,1.138843614,0.923667282,-0.00500024,0.870736499,-0.537224252,-1.652260221,-0.061986172,19.73541366,2.25002414,30.67482568,9.015128233,15.51536005,2.25002414
2,813,Rowan University,Philadelphia,NJ,102400,51200,5.7397089,0.41147712,31.674675,0,1.8180341,0,-1.2169673,-3.2311096,1203.333333,0.867944285,1.112831674,-0.767122124,-0.391761165,0.867382822,-0.413648433,-0.007113126,-0.518847829,-0.229399315,-0.327080311,-0.021982585,15.16300012,4.677266111,47.26837793,5.187179064,8.36808452,4.677266111
2,819,College Of New Jersey ,Newark,NJ,122300,60100,3.627264,0.992845,49.851116,2.9377878,1.8082317,0.10656133,0.047525171,-1.09012,1263.666667,1.56709069,1.80563342,-1.006510486,-0.187388416,2.173899547,0.981659529,-0.014570496,0.505074805,0.046252371,-0.032498753,-0.019386905,31.15293045,1.99595852,24.39797064,16.21909998,21.0048699,1.99595852
2,825,Millsaps College,Jackson,MS,110600,44600,5.8698497,6.6558547,30.658579,1.8425939,1.7996125,0.10815749,-3.2746248,-8.8989582,247,1.156034763,0.599068581,-0.752374192,1.803373196,0.794346169,0.461495082,-0.021127723,0.52041193,-0.677956164,-1.106927009,-0.063126263,21.45847875,3.379215031,28.81213778,6.811241668,16.12710048,3.379215031
2,827,University Of Pittsburgh System,Pittsburgh,PA,91200,48900,5.6858778,1.1291192,31.640619,1.3727342,1.799047,0.078051984,-1.8891914,-6.273315,4636,0.474454851,0.93379302,-0.77322242,-0.139482893,0.864934888,0.238334314,-0.021557938,0.231135238,-0.37594009,-0.745661329,0.125698697,14.13755569,2.179463924,38.09959793,5.087990642,8.846147911,2.179463924
2,829,Haverford College,Philadelphia,PA,174200,57200,4.5679741,12.276054,39.357574,2.511106,1.7978437,0.11470667,-0.60728264,0.48901325,285.6666667,3.390492622,1.579889031,-0.899906499,3.779085337,1.419627128,0.779006188,-0.022473373,0.583341452,-0.096491759,0.184776255,-0.061462733,55.85647895,16.4519897,21.31404271,29.34182481,42.64395402,16.4519897
2,832,Lake Forest College,Chicago,IL,116000,51400,3.760988,6.6205435,47.658901,0.47332388,1.7924455,0.017801654,2.6800637,5.6693206,270.5,1.345752884,1.128400253,-0.991356496,1.790959976,2.016323839,-0.188842346,-0.02658016,-0.347795943,0.620129795,0.897541515,-0.062115239,30.65492391,6.908805823,32.99419403,12.89804012,18.62241062,6.908805823
2,836,Case Western Reserve University,Cleveland,OH,118200,73400,3.2713771,3.5472538,54.677315,5.5075254,1.7887011,0.18017194,-0.17119591,-0.65180182,714.3333333,1.423045451,2.840943896,-1.046840619,0.710582671,2.520805176,2.202161342,-0.029428787,1.21238176,-0.001427498,0.027810018,-0.043020499,46.98515063,5.728154736,11.99894099,30.24426669,36.21128155,5.728154736
2,855,Pennsylvania State University ,State College,PA,95400,50900,5.827394,1.4083563,30.24964,1.2134588,1.7627659,0.070713028,-0.34569472,-1.738034,13272.66667,0.622013388,1.089478806,-0.757185395,-0.041320515,0.764951766,0.162686156,-0.049159504,0.160616944,-0.03946718,-0.121646088,0.497268129,14.84179349,2.515152936,37.06648389,5.580743349,7.73553303,2.515152936
2,867,Drake University,Des Moines,IA,109600,57200,3.651639,2.5500627,47.852005,2.7073722,1.7473824,0.098863468,-1.8127471,-4.3597121,658.3333333,1.120901778,1.579889031,-1.003748241,0.360032369,2.030204092,0.872223197,-0.060862807,0.431107869,-0.359275696,-0.482366204,-0.045429749,27.01197512,0.529465287,24.77223273,12.49242219,19.08656483,0.529465287
2,869,Michigan Technological University,Houghton,MI,98700,65900,3.7419126,0.90436822,46.681934,0.92718232,1.7467972,0.034694351,0.28564847,-0.74667609,1068.666667,0.73795224,2.257122199,-0.993518176,-0.218491343,1.946099765,0.026718592,-0.061308009,-0.18547801,0.098161805,0.014756143,-0.027776257,26.73341615,3.54396142,37.40414532,14.11151888,17.3753452,3.54396142
2,870,SUNY College At Geneseo,Buffalo,NY,107400,51500,3.9661982,0.70372158,44.03894,2.3440449,1.7466717,0.092969462,-0.45215514,-2.3007329,1130.333333,1.043609211,1.136184542,-0.968101483,-0.289026209,1.756122208,0.699660198,-0.061403486,0.374473758,-0.062674905,-0.199068565,-0.025123214,22.11747336,1.27766587,29.72799401,9.800436851,13.79464717,1.27766587
2,872,Ohio Wesleyan University,Columbus,OH,103000,46500,4.2281747,5.031949,41.290085,2.149241,1.7458168,0.090873659,-1.2242782,-1.0416595,389,0.889024076,0.746970077,-0.938413549,1.232509062,1.558535396,0.607137711,-0.062053868,0.354335682,-0.230993047,-0.02583101,-0.057017094,21.35586382,1.367900862,25.82146431,7.405577676,13.77093336,1.367900862
2,877,Western Connecticut State University,Bridgeport,CT,100500,47300,4.5886779,0.75727868,37.904152,1.0495329,1.7392995,0.048159689,0.1837562,-4.7179208,790.5,0.801191613,0.809244392,-0.897560284,-0.270198867,1.315155622,0.084829235,-0.067012033,-0.05609276,0.075949908,-0.531652608,-0.039743632,16.87382731,2.491413798,39.07560332,5.500593065,9.148997381,2.491413798
2,882,Wabash College,Terre Haute,IN,100800,58200,4.3702493,2.5824211,39.637409,1.4944649,1.7322537,0.065311842,1.2059226,0.14033234,201.6666667,0.811731508,1.657731924,-0.922313245,0.371407568,1.439741577,0.296150544,-0.072372265,0.108718224,0.298775981,0.136800793,-0.065076608,22.29189446,1.550290565,30.9397451,9.609690605,12.67977855,1.550290565
